Datetime,ms,Pressure(kPa),Temp(C)
2023-02-17 16:54:57,0,100.214,-1.856
2023-02-17 16:59:57,0,100.214,-1.988
2023-02-17 17:04:57,0,100.219,-1.99
2023-02-17 17:09:57,0,100.227,-1.915
2023-02-17 17:14:57,0,100.237,-1.936
2023-02-17 17:19:57,0,100.246,-2.081
2023-02-17 17:24:57,0,100.255,-2.281
2023-02-17 17:29:57,0,100.269,-2.452
2023-02-17 17:34:57,0,100.268,-2.568
2023-02-17 17:39:57,0,100.274,-2.601
2023-02-17 17:44:57,0,100.284,-2.597
2023-02-17 17:49:57,0,100.28,-2.625
2023-02-17 17:54:57,0,100.279,-2.723
2023-02-17 17:59:57,0,100.276,-2.78
2023-02-17 18:04:57,0,100.27,-2.776
2023-02-17 18:09:57,0,100.274,-2.744
2023-02-17 18:14:57,0,100.277,-2.746
2023-02-17 18:19:57,0,100.281,-2.823
2023-02-17 18:24:57,0,100.292,-2.875
2023-02-17 18:29:57,0,100.305,-2.885
2023-02-17 18:34:57,0,100.307,-2.881
2023-02-17 18:39:57,0,100.303,-2.876
2023-02-17 18:44:57,0,100.297,-2.877
2023-02-17 18:49:57,0,100.295,-2.909
2023-02-17 18:54:57,0,100.305,-2.952
2023-02-17 18:59:57,0,100.322,-3.0
2023-02-17 19:04:57,0,100.322,-3.02
2023-02-17 19:09:57,0,100.325,-3.056
2023-02-17 19:14:57,0,100.334,-3.151
2023-02-17 19:19:57,0,100.346,-3.279
2023-02-17 19:24:57,0,100.351,-3.445
2023-02-17 19:29:57,0,100.355,-3.634
2023-02-17 19:34:57,0,100.364,-3.803
2023-02-17 19:39:57,0,100.376,-3.955
2023-02-17 19:44:57,0,100.385,-4.119
2023-02-17 19:49:57,0,100.396,-4.274
2023-02-17 19:54:57,0,100.396,-4.423
2023-02-17 19:59:57,0,100.404,-4.541
2023-02-17 20:04:57,0,100.405,-4.63
2023-02-17 20:09:57,0,100.406,-4.715
2023-02-17 20:14:57,0,100.411,-4.809
2023-02-17 20:19:57,0,100.417,-4.911
2023-02-17 20:24:57,0,100.42,-4.995
2023-02-17 20:29:57,0,100.422,-5.084
2023-02-17 20:34:57,0,100.427,-5.171
2023-02-17 20:39:57,0,100.421,-5.241
2023-02-17 20:44:57,0,100.428,-5.324
2023-02-17 20:49:57,0,100.438,-5.418
2023-02-17 20:54:57,0,100.44,-5.486
2023-02-17 20:59:57,0,100.441,-5.558
2023-02-17 21:04:57,0,100.438,-5.636
2023-02-17 21:09:57,0,100.434,-5.725
2023-02-17 21:14:57,0,100.438,-5.815
2023-02-17 21:19:57,0,100.436,-5.891
2023-02-17 21:24:57,0,100.436,-5.948
2023-02-17 21:29:57,0,100.433,-5.982
2023-02-17 21:34:57,0,100.429,-6.003
2023-02-17 21:39:57,0,100.431,-6.031
2023-02-17 21:44:57,0,100.443,-6.057
2023-02-17 21:49:57,0,100.438,-6.042
2023-02-17 21:54:57,0,100.45,-6.03
2023-02-17 21:59:57,0,100.453,-6.039
2023-02-17 22:04:57,0,100.445,-6.042
2023-02-17 22:09:57,0,100.436,-6.058
2023-02-17 22:14:57,0,100.438,-6.075
2023-02-17 22:19:57,0,100.442,-6.083
2023-02-17 22:24:57,0,100.441,-6.09
2023-02-17 22:29:57,0,100.444,-6.081
2023-02-17 22:34:57,0,100.44,-6.088
2023-02-17 22:39:57,0,100.444,-6.107
2023-02-17 22:44:57,0,100.442,-6.105
2023-02-17 22:49:57,0,100.43,-6.098
2023-02-17 22:54:57,0,100.429,-6.109
2023-02-17 22:59:57,0,100.431,-6.106
2023-02-17 23:04:57,0,100.43,-6.079
2023-02-17 23:09:57,0,100.429,-6.061
2023-02-17 23:14:57,0,100.429,-6.057
2023-02-17 23:19:57,0,100.434,-6.06
2023-02-17 23:24:57,0,100.435,-6.079
2023-02-17 23:29:57,0,100.437,-6.111
2023-02-17 23:34:57,0,100.429,-6.161
2023-02-17 23:39:57,0,100.428,-6.207
2023-02-17 23:44:57,0,100.428,-6.207
2023-02-17 23:49:57,0,100.427,-6.177
2023-02-17 23:54:57,0,100.421,-6.161
2023-02-17 23:59:57,0,100.422,-6.151
2023-02-18 00:04:57,0,100.423,-6.156
2023-02-18 00:09:57,0,100.426,-6.155
2023-02-18 00:14:57,0,100.43,-6.152
2023-02-18 00:19:57,0,100.413,-6.144
2023-02-18 00:24:57,0,100.406,-6.153
2023-02-18 00:29:57,0,100.405,-6.148
2023-02-18 00:34:57,0,100.416,-6.147
2023-02-18 00:39:57,0,100.409,-6.14
2023-02-18 00:44:57,0,100.408,-6.148
2023-02-18 00:49:57,0,100.395,-6.154
2023-02-18 00:54:57,0,100.389,-6.167
2023-02-18 00:59:57,0,100.395,-6.16
2023-02-18 01:04:57,0,100.387,-6.148
2023-02-18 01:09:57,0,100.391,-6.135
2023-02-18 01:14:57,0,100.392,-6.131
2023-02-18 01:19:57,0,100.386,-6.108
2023-02-18 01:24:57,0,100.373,-6.078
2023-02-18 01:29:57,0,100.376,-6.024
2023-02-18 01:34:57,0,100.388,-5.953
2023-02-18 01:39:57,0,100.385,-5.891
2023-02-18 01:44:57,0,100.377,-5.835
2023-02-18 01:49:57,0,100.377,-5.776
2023-02-18 01:54:57,0,100.374,-5.706
2023-02-18 01:59:57,0,100.384,-5.637
2023-02-18 02:04:57,0,100.395,-5.579
2023-02-18 02:09:57,0,100.396,-5.527
2023-02-18 02:14:57,0,100.402,-5.496
2023-02-18 02:19:57,0,100.4,-5.47
2023-02-18 02:24:57,0,100.393,-5.453
2023-02-18 02:29:57,0,100.386,-5.45
2023-02-18 02:34:57,0,100.38,-5.462
2023-02-18 02:39:57,0,100.396,-5.465
2023-02-18 02:44:57,0,100.396,-5.466
2023-02-18 02:49:57,0,100.382,-5.466
2023-02-18 02:54:57,0,100.389,-5.485
2023-02-18 02:59:57,0,100.39,-5.507
2023-02-18 03:04:57,0,100.391,-5.517
2023-02-18 03:09:57,0,100.392,-5.497
2023-02-18 03:14:57,0,100.403,-5.46
2023-02-18 03:19:57,0,100.395,-5.413
2023-02-18 03:24:57,0,100.386,-5.382
2023-02-18 03:29:57,0,100.396,-5.369
2023-02-18 03:34:57,0,100.387,-5.346
2023-02-18 03:39:57,0,100.385,-5.32
2023-02-18 03:44:57,0,100.376,-5.302
2023-02-18 03:49:57,0,100.375,-5.29
2023-02-18 03:54:57,0,100.374,-5.278
2023-02-18 03:59:57,0,100.366,-5.261
2023-02-18 04:04:57,0,100.362,-5.247
2023-02-18 04:09:57,0,100.361,-5.237
2023-02-18 04:14:57,0,100.36,-5.248
2023-02-18 04:19:57,0,100.355,-5.262
2023-02-18 04:24:57,0,100.349,-5.285
2023-02-18 04:29:57,0,100.357,-5.291
2023-02-18 04:34:57,0,100.351,-5.299
2023-02-18 04:39:57,0,100.356,-5.299
2023-02-18 04:44:57,0,100.354,-5.295
2023-02-18 04:49:57,0,100.352,-5.296
2023-02-18 04:54:57,0,100.361,-5.28
2023-02-18 04:59:57,0,100.359,-5.261
2023-02-18 05:04:57,0,100.35,-5.242
2023-02-18 05:09:57,0,100.343,-5.215
2023-02-18 05:14:57,0,100.342,-5.193
2023-02-18 05:19:57,0,100.33,-5.184
2023-02-18 05:24:57,0,100.322,-5.186
2023-02-18 05:29:57,0,100.309,-5.186
2023-02-18 05:34:57,0,100.302,-5.207
2023-02-18 05:39:57,0,100.295,-5.209
2023-02-18 05:44:57,0,100.299,-5.176
2023-02-18 05:49:57,0,100.301,-5.131
2023-02-18 05:54:57,0,100.308,-5.112
2023-02-18 05:59:57,0,100.307,-5.094
2023-02-18 06:04:57,0,100.308,-5.08
2023-02-18 06:09:57,0,100.309,-5.048
2023-02-18 06:14:57,0,100.305,-5.017
2023-02-18 06:19:57,0,100.313,-4.998
2023-02-18 06:24:57,0,100.325,-4.986
2023-02-18 06:29:57,0,100.319,-4.951
2023-02-18 06:34:57,0,100.318,-4.912
2023-02-18 06:39:57,0,100.311,-4.881
2023-02-18 06:44:57,0,100.306,-4.868
2023-02-18 06:49:57,0,100.309,-4.855
2023-02-18 06:54:57,0,100.298,-4.835
2023-02-18 06:59:57,0,100.297,-4.819
2023-02-18 07:04:57,0,100.3,-4.815
2023-02-18 07:09:57,0,100.307,-4.82
2023-02-18 07:14:57,0,100.3,-4.813
2023-02-18 07:19:57,0,100.301,-4.808
2023-02-18 07:24:57,0,100.305,-4.804
2023-02-18 07:29:57,0,100.304,-4.793
2023-02-18 07:34:57,0,100.314,-4.774
2023-02-18 07:39:57,0,100.327,-4.743
2023-02-18 07:44:57,0,100.331,-4.708
2023-02-18 07:49:57,0,100.33,-4.68
2023-02-18 07:54:57,0,100.327,-4.611
2023-02-18 07:59:57,0,100.323,-4.488
2023-02-18 08:04:57,0,100.324,-4.325
2023-02-18 08:09:57,0,100.316,-4.165
2023-02-18 08:14:57,0,100.306,-3.954
2023-02-18 08:19:57,0,100.29,-3.754
2023-02-18 08:24:57,0,100.29,-3.568
2023-02-18 08:29:57,0,100.296,-3.328
2023-02-18 08:34:57,0,100.313,-3.228
2023-02-18 08:39:57,0,100.312,-3.066
2023-02-18 08:44:57,0,100.303,-2.712
2023-02-18 08:49:57,0,100.303,-2.477
2023-02-18 08:54:57,0,100.294,-2.137
2023-02-18 08:59:57,0,100.29,-1.655
2023-02-18 09:04:57,0,100.285,-1.262
2023-02-18 09:09:57,0,100.279,-1.061
2023-02-18 09:14:57,0,100.275,-0.841
2023-02-18 09:19:57,0,100.264,-0.517
2023-02-18 09:24:57,0,100.233,-0.3
2023-02-18 09:29:57,0,100.236,-0.144
2023-02-18 09:34:57,0,100.23,-0.07
2023-02-18 09:39:57,0,100.238,-0.031
2023-02-18 09:44:57,0,100.234,0.087
2023-02-18 09:49:57,0,100.223,0.226
2023-02-18 09:54:57,0,100.229,0.327
2023-02-18 09:59:57,0,100.217,0.694
2023-02-18 10:04:57,0,100.205,1.17
2023-02-18 10:09:57,0,100.198,1.573
2023-02-18 10:14:57,0,100.194,1.962
2023-02-18 10:19:57,0,100.204,2.16
2023-02-18 10:24:57,0,100.199,2.385
2023-02-18 10:29:57,0,100.204,2.583
2023-02-18 10:34:57,0,100.202,2.892
2023-02-18 10:39:57,0,100.198,3.359
2023-02-18 10:44:57,0,100.2,3.695
2023-02-18 10:49:57,0,100.21,3.738
2023-02-18 10:54:57,0,100.199,3.804
2023-02-18 10:59:57,0,100.189,4.15
2023-02-18 11:04:57,0,100.17,4.38
2023-02-18 11:09:57,0,100.171,4.465
2023-02-18 11:14:57,0,100.165,4.566
2023-02-18 11:19:57,0,100.163,4.835
2023-02-18 11:24:57,0,100.168,5.06
2023-02-18 11:29:57,0,100.166,5.339
2023-02-18 11:34:57,0,100.153,5.831
2023-02-18 11:39:57,0,100.146,6.173
2023-02-18 11:44:57,0,100.146,6.319
2023-02-18 11:49:57,0,100.132,6.54
2023-02-18 11:54:57,0,100.119,6.772
2023-02-18 11:59:57,0,100.113,7.041
2023-02-18 12:04:57,0,100.113,7.141
2023-02-18 12:09:57,0,100.107,7.145
2023-02-18 12:14:57,0,100.09,7.357
2023-02-18 12:19:57,0,100.075,7.575
2023-02-18 12:24:57,0,100.065,7.721
2023-02-18 12:29:57,0,100.061,7.728
2023-02-18 12:34:57,0,100.052,7.885
2023-02-18 12:39:57,0,100.038,8.013
2023-02-18 12:44:57,0,100.029,8.226
2023-02-18 12:49:57,0,100.041,8.382
2023-02-18 12:54:57,0,100.026,8.372
2023-02-18 12:59:57,0,100.016,8.398
2023-02-18 13:04:57,0,99.9964,8.553
2023-02-18 13:09:57,0,99.9901,8.696
2023-02-18 13:14:57,0,99.9713,8.746
2023-02-18 13:19:57,0,99.9602,8.661
2023-02-18 13:24:57,0,99.9473,8.514
2023-02-18 13:29:57,0,99.9392,8.509
2023-02-18 13:34:57,0,99.9325,8.455
2023-02-18 13:39:57,0,99.9179,8.405
2023-02-18 13:44:57,0,99.9058,8.734
2023-02-18 13:49:57,0,99.9098,9.047
2023-02-18 13:54:57,0,99.9001,9.402
2023-02-18 13:59:57,0,99.8933,9.595
2023-02-18 14:04:57,0,99.89,9.523
2023-02-18 14:09:57,0,99.883,9.561
2023-02-18 14:14:57,0,99.8773,9.721
2023-02-18 14:19:57,0,99.8829,9.887
2023-02-18 14:24:57,0,99.8732,9.946
2023-02-18 14:29:57,0,99.8666,10.264
2023-02-18 14:34:57,0,99.8622,10.598
2023-02-18 14:39:57,0,99.8632,10.931
2023-02-18 14:44:57,0,99.8529,11.206
2023-02-18 14:49:57,0,99.8452,11.454
2023-02-18 14:54:57,0,99.8382,11.42
2023-02-18 14:59:57,0,99.8146,11.248
2023-02-18 15:04:57,0,99.7912,11.039
2023-02-18 15:09:57,0,99.7908,10.718
2023-02-18 15:14:57,0,99.7843,10.526
2023-02-18 15:19:57,0,99.7891,10.375
2023-02-18 15:24:57,0,99.7883,10.249
2023-02-18 15:29:57,0,99.783,10.317
2023-02-18 15:34:57,0,99.7662,10.351
2023-02-18 15:39:57,0,99.7612,10.304
2023-02-18 15:44:57,0,99.7529,10.108
2023-02-18 15:49:57,0,99.7522,9.9
2023-02-18 15:54:57,0,99.7427,9.82
2023-02-18 15:59:57,0,99.7516,9.908
2023-02-18 16:04:57,0,99.7555,10.097
2023-02-18 16:09:57,0,99.7552,10.045
2023-02-18 16:14:57,0,99.752,9.769
2023-02-18 16:19:57,0,99.7532,9.452
2023-02-18 16:24:57,0,99.7577,9.158
2023-02-18 16:29:57,0,99.7481,8.976
2023-02-18 16:34:57,0,99.7468,8.782
2023-02-18 16:39:57,0,99.7395,8.536
2023-02-18 16:44:57,0,99.7346,8.335
2023-02-18 16:49:57,0,99.7413,8.2
2023-02-18 16:54:57,0,99.7312,8.087
2023-02-18 16:59:57,0,99.7251,7.988
2023-02-18 17:04:57,0,99.7324,7.885
2023-02-18 17:09:57,0,99.7202,7.785
2023-02-18 17:14:57,0,99.7208,7.613
2023-02-18 17:19:57,0,99.7277,7.404
2023-02-18 17:24:57,0,99.7229,7.192
2023-02-18 17:29:57,0,99.7146,6.995
2023-02-18 17:34:57,0,99.7188,6.812
2023-02-18 17:39:57,0,99.7112,6.663
2023-02-18 17:44:57,0,99.6996,6.523
2023-02-18 17:49:57,0,99.7001,6.355
2023-02-18 17:54:57,0,99.6994,6.184
2023-02-18 17:59:57,0,99.7028,5.974
2023-02-18 18:04:57,0,99.7117,5.749
2023-02-18 18:09:57,0,99.7078,5.561
2023-02-18 18:14:57,0,99.7028,5.406
2023-02-18 18:19:57,0,99.6911,5.247
2023-02-18 18:24:57,0,99.6813,5.084
2023-02-18 18:29:57,0,99.6761,4.948
2023-02-18 18:34:57,0,99.6762,4.818
2023-02-18 18:39:57,0,99.6672,4.705
2023-02-18 18:44:57,0,99.6566,4.579
2023-02-18 18:49:57,0,99.6526,4.414
2023-02-18 18:54:57,0,99.6619,4.252
2023-02-18 18:59:57,0,99.6609,4.147
2023-02-18 19:04:57,0,99.6637,4.068
2023-02-18 19:09:57,0,99.6674,3.987
2023-02-18 19:14:57,0,99.6723,3.91
2023-02-18 19:19:57,0,99.6819,3.864
2023-02-18 19:24:57,0,99.6752,3.827
2023-02-18 19:29:57,0,99.6588,3.788
2023-02-18 19:34:57,0,99.6559,3.735
2023-02-18 19:39:57,0,99.6542,3.663
2023-02-18 19:44:57,0,99.639,3.609
2023-02-18 19:49:57,0,99.6367,3.542
2023-02-18 19:54:57,0,99.6365,3.479
2023-02-18 19:59:57,0,99.6221,3.413
2023-02-18 20:04:57,0,99.6176,3.36
2023-02-18 20:09:57,0,99.6153,3.334
2023-02-18 20:14:57,0,99.6151,3.279
2023-02-18 20:19:57,0,99.6132,3.221
2023-02-18 20:24:57,0,99.6145,3.186
2023-02-18 20:29:57,0,99.6084,3.181
2023-02-18 20:34:57,0,99.5962,3.205
2023-02-18 20:39:57,0,99.5869,3.202
2023-02-18 20:44:57,0,99.5852,3.192
2023-02-18 20:49:57,0,99.5806,3.189
2023-02-18 20:54:57,0,99.5817,3.177
2023-02-18 20:59:57,0,99.5818,3.167
2023-02-18 21:04:57,0,99.5753,3.2
2023-02-18 21:09:57,0,99.5762,3.186
2023-02-18 21:14:57,0,99.555,3.149
2023-02-18 21:19:57,0,99.553,3.124
2023-02-18 21:24:57,0,99.5493,3.098
2023-02-18 21:29:57,0,99.5514,3.067
2023-02-18 21:34:57,0,99.5487,3.062
2023-02-18 21:39:57,0,99.5365,3.083
2023-02-18 21:44:57,0,99.5297,3.079
2023-02-18 21:49:57,0,99.5172,3.053
2023-02-18 21:54:57,0,99.5159,3.05
2023-02-18 21:59:57,0,99.509,3.051
2023-02-18 22:04:57,0,99.4954,3.034
2023-02-18 22:09:57,0,99.4916,3.019
2023-02-18 22:14:57,0,99.499,3.008
2023-02-18 22:19:57,0,99.512,2.986
2023-02-18 22:24:57,0,99.5132,2.991
2023-02-18 22:29:57,0,99.5035,3.001
2023-02-18 22:34:57,0,99.4862,3.011
2023-02-18 22:39:57,0,99.4867,3.005
2023-02-18 22:44:57,0,99.4384,3.018
2023-02-18 22:49:57,0,99.4291,3.047
2023-02-18 22:54:57,0,99.443,3.087
2023-02-18 22:59:57,0,99.4269,3.125
2023-02-18 23:04:57,0,99.4316,3.144
2023-02-18 23:09:57,0,99.4187,3.165
2023-02-18 23:14:57,0,99.4016,3.154
2023-02-18 23:19:57,0,99.393,3.151
2023-02-18 23:24:57,0,99.3791,3.158
2023-02-18 23:29:57,0,99.3799,3.175
2023-02-18 23:34:57,0,99.3756,3.205
2023-02-18 23:39:57,0,99.3692,3.244
2023-02-18 23:44:57,0,99.3779,3.284
2023-02-18 23:49:57,0,99.3676,3.292
2023-02-18 23:54:57,0,99.3547,3.285
2023-02-18 23:59:57,0,99.3515,3.274
2023-02-19 00:04:57,0,99.3449,3.28
2023-02-19 00:09:57,0,99.3348,3.281
2023-02-19 00:14:57,0,99.3228,3.295
2023-02-19 00:19:57,0,99.337,3.277
2023-02-19 00:24:57,0,99.3628,3.241
2023-02-19 00:29:57,0,99.3361,3.212
2023-02-19 00:34:57,0,99.3212,3.153
2023-02-19 00:39:57,0,99.365,3.132
2023-02-19 00:44:57,0,99.3728,3.18
2023-02-19 00:49:57,0,99.3167,3.281
2023-02-19 00:54:57,0,99.3545,3.365
2023-02-19 00:59:57,0,99.342,3.426
2023-02-19 01:04:57,0,99.3163,3.475
2023-02-19 01:09:57,0,99.3279,3.521
2023-02-19 01:14:57,0,99.332,3.557
2023-02-19 01:19:57,0,99.3153,3.577
2023-02-19 01:24:57,0,99.358,3.594
2023-02-19 01:29:57,0,99.3629,3.612
2023-02-19 01:34:57,0,99.3479,3.624
2023-02-19 01:39:57,0,99.3589,3.642
2023-02-19 01:44:57,0,99.3501,3.664
2023-02-19 01:49:57,0,99.3352,3.699
2023-02-19 01:54:57,0,99.3136,3.722
2023-02-19 01:59:57,0,99.3078,3.724
2023-02-19 02:04:57,0,99.3129,3.724
2023-02-19 02:09:57,0,99.3112,3.737
2023-02-19 02:14:57,0,99.3045,3.768
2023-02-19 02:19:57,0,99.2917,3.791
2023-02-19 02:24:57,0,99.2745,3.794
2023-02-19 02:29:57,0,99.2514,3.765
2023-02-19 02:34:57,0,99.2643,3.766
2023-02-19 02:39:57,0,99.2657,3.781
2023-02-19 02:44:57,0,99.2722,3.796
2023-02-19 02:49:57,0,99.2481,3.801
2023-02-19 02:54:57,0,99.2472,3.795
2023-02-19 02:59:57,0,99.2251,3.774
2023-02-19 03:04:57,0,99.2446,3.761
2023-02-19 03:09:57,0,99.2192,3.752
2023-02-19 03:14:57,0,99.2264,3.747
2023-02-19 03:19:57,0,99.2203,3.766
2023-02-19 03:24:57,0,99.1451,3.79
2023-02-19 03:29:57,0,99.0918,3.804
2023-02-19 03:34:57,0,99.185,3.791
2023-02-19 03:39:57,0,99.1807,3.793
2023-02-19 03:44:57,0,99.1578,3.793
2023-02-19 03:49:57,0,99.1568,3.779
2023-02-19 03:54:57,0,99.1454,3.744
2023-02-19 03:59:57,0,99.1467,3.705
2023-02-19 04:04:57,0,99.1293,3.653
2023-02-19 04:09:57,0,99.1161,3.615
2023-02-19 04:14:57,0,99.1221,3.556
2023-02-19 04:19:57,0,99.1054,3.497
2023-02-19 04:24:57,0,99.0852,3.448
2023-02-19 04:29:57,0,99.0788,3.428
2023-02-19 04:34:57,0,99.0845,3.461
2023-02-19 04:39:57,0,99.0815,3.48
2023-02-19 04:44:57,0,99.0733,3.457
2023-02-19 04:49:57,0,99.0487,3.422
2023-02-19 04:54:57,0,99.0438,3.365
2023-02-19 04:59:57,0,99.0441,3.324
2023-02-19 05:04:57,0,99.0304,3.301
2023-02-19 05:09:57,0,99.0333,3.265
2023-02-19 05:14:57,0,99.0264,3.217
2023-02-19 05:19:57,0,99.0186,3.178
2023-02-19 05:24:57,0,99.0167,3.169
2023-02-19 05:29:57,0,99.0122,3.156
2023-02-19 05:34:57,0,99.0122,3.155
2023-02-19 05:39:57,0,99.0088,3.146
2023-02-19 05:44:57,0,98.9961,3.121
2023-02-19 05:49:57,0,98.9767,3.098
2023-02-19 05:54:57,0,98.9751,3.117
2023-02-19 05:59:57,0,98.9798,3.123
2023-02-19 06:04:57,0,98.9888,3.133
2023-02-19 06:09:57,0,98.9995,3.151
2023-02-19 06:14:57,0,98.9933,3.141
2023-02-19 06:19:57,0,98.9901,3.139
2023-02-19 06:24:57,0,98.9913,3.11
2023-02-19 06:29:57,0,98.9806,3.045
2023-02-19 06:34:57,0,98.9773,2.973
2023-02-19 06:39:57,0,98.9662,2.88
2023-02-19 06:44:57,0,98.9623,2.773
2023-02-19 06:49:57,0,98.9535,2.714
2023-02-19 06:54:57,0,98.951,2.651
2023-02-19 06:59:57,0,98.951,2.564
2023-02-19 07:04:57,0,98.9428,2.54
2023-02-19 07:09:57,0,98.9489,2.51
2023-02-19 07:14:57,0,98.9416,2.468
2023-02-19 07:19:57,0,98.9476,2.418
2023-02-19 07:24:57,0,98.9417,2.361
2023-02-19 07:29:57,0,98.9422,2.284
2023-02-19 07:34:57,0,98.947,2.213
2023-02-19 07:39:57,0,98.9454,2.175
2023-02-19 07:44:57,0,98.9403,2.18
2023-02-19 07:49:57,0,98.9335,2.186
2023-02-19 07:54:57,0,98.9324,2.274
2023-02-19 07:59:57,0,98.9356,2.373
2023-02-19 08:04:57,0,98.9345,2.516
2023-02-19 08:09:57,0,98.9313,2.615
2023-02-19 08:14:57,0,98.9289,2.784
2023-02-19 08:19:57,0,98.9403,2.964
2023-02-19 08:24:57,0,98.9474,3.108
2023-02-19 08:29:57,0,98.9522,3.323
2023-02-19 08:34:57,0,98.9528,3.422
2023-02-19 08:39:57,0,98.9517,3.527
2023-02-19 08:44:57,0,98.9379,3.719
2023-02-19 08:49:57,0,98.9333,4.058
2023-02-19 08:54:57,0,98.9367,4.566
2023-02-19 08:59:57,0,98.9346,5.145
2023-02-19 09:04:57,0,98.9423,5.239
2023-02-19 09:09:57,0,98.9453,5.174
2023-02-19 09:14:57,0,98.9364,5.116
2023-02-19 09:19:57,0,98.9446,5.102
2023-02-19 09:24:57,0,98.9445,5.141
2023-02-19 09:29:57,0,98.9427,5.238
2023-02-19 09:34:57,0,98.9331,5.393
2023-02-19 09:39:57,0,98.9266,5.563
2023-02-19 09:44:57,0,98.9283,5.764
2023-02-19 09:49:57,0,98.9133,6.056
2023-02-19 09:54:57,0,98.9112,6.256
2023-02-19 09:59:57,0,98.913,6.438
2023-02-19 10:04:57,0,98.9235,6.8
2023-02-19 10:09:57,0,98.9125,7.378
2023-02-19 10:14:57,0,98.8954,7.929
2023-02-19 10:19:57,0,98.8941,8.194
2023-02-19 10:24:57,0,98.8839,8.484
2023-02-19 10:29:57,0,98.8782,8.61
2023-02-19 10:34:57,0,98.8685,8.885
2023-02-19 10:39:57,0,98.8563,9.297
2023-02-19 10:44:57,0,98.8493,9.547
2023-02-19 10:49:57,0,98.8504,9.629
2023-02-19 10:54:57,0,98.8428,9.679
2023-02-19 10:59:57,0,98.8398,9.811
2023-02-19 11:04:57,0,98.8313,9.851
2023-02-19 11:09:57,0,98.828,9.771
2023-02-19 11:14:57,0,98.82,9.748
2023-02-19 11:19:57,0,98.8341,9.873
2023-02-19 11:24:57,0,98.8165,10.239
2023-02-19 11:29:57,0,98.8178,10.52
2023-02-19 11:34:57,0,98.8066,10.797
2023-02-19 11:39:57,0,98.8105,11.005
2023-02-19 11:44:57,0,98.8032,11.123
2023-02-19 11:49:57,0,98.799,11.127
2023-02-19 11:54:57,0,98.7993,11.291
2023-02-19 11:59:57,0,98.7884,11.434
2023-02-19 12:04:57,0,98.7794,11.511
2023-02-19 12:09:57,0,98.7624,11.566
2023-02-19 12:14:57,0,98.7528,11.606
2023-02-19 12:19:57,0,98.7416,11.709
2023-02-19 12:24:57,0,98.7391,11.854
2023-02-19 12:29:57,0,98.713,12.047
2023-02-19 12:34:57,0,98.7036,12.2
2023-02-19 12:39:57,0,98.6951,12.387
2023-02-19 12:44:57,0,98.6872,12.579
2023-02-19 12:49:57,0,98.6842,12.714
2023-02-19 12:54:57,0,98.6725,12.714
2023-02-19 12:59:57,0,98.667,12.669
2023-02-19 13:04:57,0,98.6652,12.688
2023-02-19 13:09:57,0,98.6646,12.738
2023-02-19 13:14:57,0,98.6569,12.757
2023-02-19 13:19:57,0,98.6562,12.781
2023-02-19 13:24:57,0,98.6529,12.884
2023-02-19 13:29:57,0,98.6291,12.98
2023-02-19 13:34:57,0,98.6193,13.018
2023-02-19 13:39:57,0,98.5879,13.124
2023-02-19 13:44:57,0,98.5661,13.199
2023-02-19 13:49:57,0,98.568,13.314
2023-02-19 13:54:57,0,98.5574,13.543
2023-02-19 13:59:57,0,98.5524,13.593
2023-02-19 14:04:57,0,98.5482,13.626
2023-02-19 14:09:57,0,98.55,13.706
2023-02-19 14:14:57,0,98.5488,13.825
2023-02-19 14:19:57,0,98.537,14.071
2023-02-19 14:24:57,0,98.5328,14.3
2023-02-19 14:29:57,0,98.5316,14.355
2023-02-19 14:34:57,0,98.5267,14.404
2023-02-19 14:39:57,0,98.5202,14.49
2023-02-19 14:44:57,0,98.518,14.485
2023-02-19 14:49:57,0,98.5062,14.482
2023-02-19 14:54:57,0,98.5021,14.545
2023-02-19 14:59:57,0,98.494,14.563
2023-02-19 15:04:57,0,98.4792,14.62
2023-02-19 15:09:57,0,98.4717,14.691
2023-02-19 15:14:57,0,98.4598,14.924
2023-02-19 15:19:57,0,98.454,15.171
2023-02-19 15:24:57,0,98.4396,15.407
2023-02-19 15:29:57,0,98.4227,16.1
2023-02-19 15:34:57,0,98.4186,16.816
2023-02-19 15:39:57,0,98.4255,17.528
2023-02-19 15:44:57,0,98.4184,18.095
2023-02-19 15:49:57,0,98.4197,18.45
2023-02-19 15:54:57,0,98.4151,18.604
2023-02-19 15:59:57,0,98.412,18.737
2023-02-19 16:04:57,0,98.4103,18.994
2023-02-19 16:09:57,0,98.4079,19.043
2023-02-19 16:14:57,0,98.4092,18.688
2023-02-19 16:19:57,0,98.4045,18.323
2023-02-19 16:24:57,0,98.3954,17.857
2023-02-19 16:29:57,0,98.3818,17.521
2023-02-19 16:34:57,0,98.3754,17.007
2023-02-19 16:39:57,0,98.3658,16.322
2023-02-19 16:44:57,0,98.3636,15.787
2023-02-19 16:49:57,0,98.351,15.37
2023-02-19 16:54:57,0,98.3514,15.033
2023-02-19 16:59:57,0,98.3493,14.653
2023-02-19 17:04:57,0,98.3634,14.331
2023-02-19 17:09:57,0,98.3566,14.256
2023-02-19 17:14:57,0,98.358,14.108
2023-02-19 17:19:57,0,98.3526,14.026
2023-02-19 17:24:57,0,98.3596,13.728
2023-02-19 17:29:57,0,98.3613,13.349
2023-02-19 17:34:57,0,98.3559,13.058
